name,category,value,complexity,size_mb,path
Black Sheep (Intro).mp3,General,0.00,N/A,4.635,/Users/steven/Music/nocturneMelodies/Discography0g/Black_Sheep_(Intro)/Black Sheep (Intro).mp3
Black Sheep (Intro)_1.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/Black_Sheep_(Intro)/Black Sheep (Intro)_1.jpeg
Black Sheep (Intro)_1.mp3,General,0.00,N/A,4.387,/Users/steven/Music/nocturneMelodies/Discography0g/Black_Sheep_(Intro)/Black Sheep (Intro)_1.mp3
Call_For_More0000_1.mp3,General,0.00,N/A,4.542,/Users/steven/Music/nocturneMelodies/Discography0g/Call_For_More/Call_For_More0000_1.mp3
Call_For_More218_1.mp3,General,0.00,N/A,3.012,/Users/steven/Music/nocturneMelodies/Discography0g/Call_For_More/Call_For_More218_1.mp3
Call_For_More229_1.mp3,General,0.00,N/A,3.094,/Users/steven/Music/nocturneMelodies/Discography0g/Call_For_More/Call_For_More229_1.mp3
Call_For_More328_1.mp3,General,0.00,N/A,4.548,/Users/steven/Music/nocturneMelodies/Discography0g/Call_For_More/Call_For_More328_1.mp3
Call_For_More.mp3,General,0.00,N/A,3.094,/Users/steven/Music/nocturneMelodies/Discography0g/Call_For_More/Call_For_More.mp3
Call_For_More356_1.mp3,General,0.00,N/A,5.104,/Users/steven/Music/nocturneMelodies/Discography0g/Call_For_More/Call_For_More356_1.mp3
Still_Rum3210320_1.mp3,General,0.00,N/A,4.709,/Users/steven/Music/nocturneMelodies/Discography0g/Still_Rum3210320/Still_Rum3210320_1.mp3
Song_Title.mp3,General,0.00,N/A,7.071,/Users/steven/Music/nocturneMelodies/Discography0g/Song_Title/Song_Title.mp3
Petals_Fall_Roots_Remain301_1.mp3,AI/ML,1.00,N/A,3.758,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Roots_Remain301_1.mp3
Petals_Fall_(remastered).mp3,General,0.00,N/A,4.172,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_(remastered).mp3
Petals_Fall_Remastered0326_1.mp3,General,0.00,N/A,4.178,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Remastered0326_1.mp3
Petals_Fall_(remix)_(remastered)_430_1.mp3,General,0.00,N/A,5.837,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_(remix)_(remastered)_430_1.mp3
Petals_Fall0326_1.mp3,General,0.00,N/A,5.657,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall0326_1.mp3
Petals_Fall_(remix)_(remastered)430_1.mp3,General,0.00,N/A,5.429,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_(remix)_(remastered)430_1.mp3
Petasls0249_1.mp3,General,0.00,N/A,3.827,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petasls0249_1.mp3
Petals_Fall_(indie_Folk).mp3,General,0.00,N/A,4.789,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_(indie_Folk).mp3
Petals_Fall_(remix)_(remastered)430.mp3,General,0.00,N/A,5.423,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_(remix)_(remastered)430.mp3
Petals_Fall_Remix0358_1.mp3,General,0.00,N/A,5.262,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Remix0358_1.mp3
Petals_Fall_Remasteredflutr347_1.mp3,General,0.00,N/A,4.853,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Remasteredflutr347_1.mp3
Petals_Fall_Roots_Remain3010301_1.mp3,AI/ML,1.00,N/A,3.753,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Roots_Remain3010301_1.mp3
Petals_Fall_Banjo.mp3,General,0.00,N/A,5.651,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Banjo.mp3
Petals_Fall_Roots_Remain3010301_2.mp3,AI/ML,1.00,N/A,3.758,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Roots_Remain3010301_2.mp3
Petals_Fall_(duo_344).mp3,General,0.00,N/A,4.812,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_(duo_344).mp3
Petals_Fall_Anime0000.mp3,General,0.00,N/A,5.296,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Anime0000.mp3
Petals_Fall_Yet_Roots_Remain0306_1.mp3,AI/ML,1.00,N/A,3.816,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Yet_Roots_Remain0306_1.mp3
Petals_Fall_Remix_Yah_Yah0430_1.mp3,General,0.00,N/A,5.523,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Remix_Yah_Yah0430_1.mp3
Petals_Fall_Duo344_1.mp3,General,0.00,N/A,4.812,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Duo344_1.mp3
Petals_Fall.mp3,General,0.00,N/A,4.219,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall.mp3
Petals0308_1.mp3,General,0.00,N/A,4.526,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals0308_1.mp3
Petals_Fall_(remix)_(remastered)_430.mp3,General,0.00,N/A,5.844,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_(remix)_(remastered)_430.mp3
Petals_Fall_Yah_Yah430_1.mp3,General,0.00,N/A,5.532,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall_Yah_Yah430_1.mp3
Petals_Fall0000.mp3,General,0.00,N/A,4.219,/Users/steven/Music/nocturneMelodies/Discography0g/Petals_Fall/Petals_Fall0000.mp3
stitch_by_stitch_1.mp3,General,0.00,N/A,3.759,/Users/steven/Music/nocturneMelodies/Discography0g/Stitch_By_Stitch/stitch_by_stitch_1.mp3
Vivification_Sample_Gtts_1.mp3,AI/ML,1.00,N/A,0.351,/Users/steven/Music/nocturneMelodies/Discography0g/Vivification_Sample_Gtts/Vivification_Sample_Gtts_1.mp3
Im_Proud_To_Be_1900.mp3,General,0.00,N/A,2.522,/Users/steven/Music/nocturneMelodies/Discography0g/Im_Proud_To_Be_1900/Im_Proud_To_Be_1900.mp3
Growing Pains_3.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography0g/Growing_Pains/Growing Pains_3.jpeg
Growing Pains_2.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography0g/Growing_Pains/Growing Pains_2.jpeg
Growing Pains_1.mp3,AI/ML,1.00,N/A,1.879,/Users/steven/Music/nocturneMelodies/Discography0g/Growing_Pains/Growing Pains_1.mp3
Growing Pains.mp3,AI/ML,1.00,N/A,2.379,/Users/steven/Music/nocturneMelodies/Discography0g/Growing_Pains/Growing Pains.mp3
Growing Pains.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography0g/Growing_Pains/Growing Pains.jpeg
Growing Pains_1.jpeg,AI/ML,1.00,N/A,0.006,/Users/steven/Music/nocturneMelodies/Discography0g/Growing_Pains/Growing Pains_1.jpeg
Philosophmy_1.mp3,General,0.00,N/A,3.336,/Users/steven/Music/nocturneMelodies/Discography0g/Philosophmy/Philosophmy_1.mp3
Philosophmy_1_1.mp3,General,0.00,N/A,4.127,/Users/steven/Music/nocturneMelodies/Discography0g/Philosophmy/Philosophmy_1_1.mp3
Mooji_Satsang_Notice.mp3,General,0.00,N/A,6.248,/Users/steven/Music/nocturneMelodies/Discography0g/Mooji_Satsang_Notice/Mooji_Satsang_Notice.mp3
Mooji_Satsang_Notice_analysis.txt,AI/ML,1.00,N/A,0.002,/Users/steven/Music/nocturneMelodies/Discography0g/Mooji_Satsang_Notice/Mooji_Satsang_Notice_analysis.txt
Mooji_Satsang_Notice_transcript.txt,Automation Scripts,0.00,N/A,0.003,/Users/steven/Music/nocturneMelodies/Discography0g/Mooji_Satsang_Notice/Mooji_Satsang_Notice_transcript.txt
Willow_Whispers_39.mp3,General,0.00,N/A,3.203,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_39.mp3
Willow_Whispers_11.mp3,General,0.00,N/A,3.617,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_11.mp3
Willow_Whispers_10.mp3,General,0.00,N/A,4.798,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_10.mp3
Willow_Whispers_38.mp3,General,0.00,N/A,5.474,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_38.mp3
Willow_Whispers_17.mp3,General,0.00,N/A,4.177,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_17.mp3
Willow_Whispers_16.mp3,General,0.00,N/A,5.458,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_16.mp3
Willow_Whispers_14.mp3,General,0.00,N/A,3.617,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_14.mp3
Willow_Whispers_28.mp3,General,0.00,N/A,4.533,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_28.mp3
Willow_Whispers_29.mp3,General,0.00,N/A,4.172,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_29.mp3
Willow_Whispers_15.mp3,General,0.00,N/A,4.066,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_15.mp3
Willow_Whispers_8.mp3,General,0.00,N/A,4.92,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_8.mp3
Willow_Whispers_9.mp3,General,0.00,N/A,3.004,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_9.mp3
Willow_Whispers_4.mp3,General,0.00,N/A,0.077,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_4.mp3
Willow_Whispers_5.mp3,General,0.00,N/A,5.467,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_5.mp3
Willow_Whispers_7.mp3,General,0.00,N/A,3.632,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_7.mp3
Willow_Whispers_6.mp3,General,0.00,N/A,5.473,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_6.mp3
Willow_Whispers_2.mp3,General,0.00,N/A,5.005,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_2.mp3
Willow_Whispers_41.mp3,General,0.00,N/A,3.407,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_41.mp3
Willow_Whispers_3.mp3,General,0.00,N/A,4.36,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_3.mp3
Willow_Whispers_42.mp3,General,0.00,N/A,2.638,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_42.mp3
Willow_Whispers_43.mp3,General,0.00,N/A,5.469,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_43.mp3
Willow_Whispers_18.mp3,General,0.00,N/A,4.071,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_18.mp3
Willow_Whispers_24.mp3,General,0.00,N/A,3.464,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_24.mp3
Willow_Whispers_30.mp3,General,0.00,N/A,3.462,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_30.mp3
Willow_Whispers_31.mp3,General,0.00,N/A,5.48,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_31.mp3
Willow_Whispers_25.mp3,General,0.00,N/A,4.174,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_25.mp3
Willow_Whispers_19.mp3,General,0.00,N/A,4.362,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_19.mp3
Willow_Whispers_33.mp3,General,0.00,N/A,5.294,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_33.mp3
Willow_Whispers_27.mp3,General,0.00,N/A,2.73,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_27.mp3
Willow_Whispers_32.mp3,General,0.00,N/A,5.375,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_32.mp3
Willow_Whispers_36.mp3,General,0.00,N/A,5.458,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_36.mp3
Willow_Whispers_22.mp3,General,0.00,N/A,5.469,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_22.mp3
Willow_Whispers.mp3,General,0.00,N/A,3.205,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers.mp3
Willow_Whispers_23.mp3,General,0.00,N/A,4.524,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_23.mp3
Willow_Whispers_37.mp3,General,0.00,N/A,2.634,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_37.mp3
Willow_Whispers_21.mp3,General,0.00,N/A,2.326,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_21.mp3
Willow_Whispers_34.mp3,General,0.00,N/A,3.2,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_34.mp3
Willow_Whispers_20.mp3,General,0.00,N/A,4.068,/Users/steven/Music/nocturneMelodies/Discography0g/Willow_Whispers/Willow_Whispers_20.mp3
Rhythms_Circle0409.mp3,General,0.00,N/A,5.644,/Users/steven/Music/nocturneMelodies/Discography0g/RHYTHMS_CIRCLE/Rhythms_Circle0409.mp3
Rhythms_Circle0350.mp3,General,0.00,N/A,5.008,/Users/steven/Music/nocturneMelodies/Discography0g/RHYTHMS_CIRCLE/Rhythms_Circle0350.mp3
Golden_Roots2401_1.mp3,General,0.00,N/A,4.946,/Users/steven/Music/nocturneMelodies/Discography0g/Golden_Roots2401/Golden_Roots2401_1.mp3
Threads_of_the_Lost_1.mp3,General,0.00,N/A,4.618,/Users/steven/Music/nocturneMelodies/Discography0g/Threads_Of_The_Lost/Threads_of_the_Lost_1.mp3
Hero_Assembly.mp3,General,0.00,N/A,2.717,/Users/steven/Music/nocturneMelodies/Discography0g/Hero_Assembly/Hero_Assembly.mp3
“Spiral Architect”_5.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_5.jpg
“Spiral Architect”_14.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_14.jpg
Spiral Architect_2.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral Architect_2.jpeg
“Spiral Architect”_16.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_16.jpg
“Spiral Architect”_10.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_10.jpeg
“Spiral Architect”_6.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_6.jpeg
“Spiral Architect”_20.mp3,General,0.00,N/A,0.446,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_20.mp3
“Spiral Architect”_7.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_7.jpg
“Spiral Architect”_6.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_6.jpg
“Spiral Architect”_21.mp3,General,0.00,N/A,2.701,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_21.mp3
“Spiral Architect”_17.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_17.jpg
“Spiral Architect”_13.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_13.jpg
“Spiral Architect”_19.mp3,General,0.00,N/A,0.167,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_19.mp3
“Spiral Architect”_18.mp3,General,0.00,N/A,6.83,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_18.mp3
Spiral_Architect0653_1.mp3,General,0.00,N/A,6.655,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral_Architect0653_1.mp3
“Spiral Architect”_7.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_7.jpeg
“Spiral Architect”.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”.jpg
“Spiral Architect”_12.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_12.jpg
Spiral Architect_3.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral Architect_3.jpeg
“Spiral Architect”_10.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_10.jpg
“Spiral Architect”_1.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_1.jpg
Spiral Architect.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral Architect.jpeg
“Spiral Architect”_11.jpg,General,0.00,N/A,0.199,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_11.jpg
Spiral Architect.mp3,General,0.00,N/A,6.079,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral Architect.mp3
Spiral_Architect0653.mp3,General,0.00,N/A,9.059,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral_Architect0653.mp3
“Spiral Architect”_1.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_1.jpeg
“Spiral Architect”_14.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_14.jpeg
“Spiral Architect”_2.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_2.jpeg
“Spiral Architect”_15.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_15.jpeg
“Spiral Architect”_3.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_3.jpeg
Spiral_Architect0458.mp3,General,0.00,N/A,6.244,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral_Architect0458.mp3
“Spiral Architect”_16.mp3,General,0.00,N/A,6.851,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_16.mp3
“Spiral Architect”_17.mp3,General,0.00,N/A,1.382,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_17.mp3
“Spiral Architect”_8.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_8.jpeg
“Spiral Architect”_15.mp3,General,0.00,N/A,0.19,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_15.mp3
“Spiral Architect”_14.mp3,General,0.00,N/A,7.083,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_14.mp3
“Spiral Architect”_4.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_4.jpeg
Spiral Architect_1.jpeg,General,0.00,N/A,0.005,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral Architect_1.jpeg
“Spiral Architect”_1.mp3,General,0.00,N/A,1.345,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_1.mp3
Spiral Architect_1.mp3,General,0.00,N/A,6.49,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/Spiral Architect_1.mp3
“Spiral Architect”_5.jpeg,AI/ML,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_5.jpeg
“Spiral Architect”_10.mp3,General,0.00,N/A,0.421,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_10.mp3
“Spiral Architect”_11.mp3,General,0.00,N/A,7.105,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_11.mp3
“Spiral Architect”_9.jpeg,General,0.00,N/A,0.004,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”_9.jpeg
“Spiral Architect”.mp3,General,0.00,N/A,2.863,/Users/steven/Music/nocturneMelodies/Discography0g/SPIRAL_ARCHITECT/“Spiral Architect”.mp3
Marching-Shadows-(Cover).mp3,General,0.00,N/A,4.093,/Users/steven/Music/nocturneMelodies/Discography0g/Marching_Ever_Forward/Marching-Shadows-(Cover).mp3
Marching_Ever_Forward_1.mp3,General,0.00,N/A,4.331,/Users/steven/Music/nocturneMelodies/Discography0g/Marching_Ever_Forward/Marching_Ever_Forward_1.mp3
Marching-ever-forward-neath-the-wooded-s2.mp3,General,0.00,N/A,4.329,/Users/steven/Music/nocturneMelodies/Discography0g/Marching_Ever_Forward/Marching-ever-forward-neath-the-wooded-s2.mp3
Marching-ever-forward-neath-the-wooded-s.mp3,General,0.00,N/A,4.037,/Users/steven/Music/nocturneMelodies/Discography0g/Marching_Ever_Forward/Marching-ever-forward-neath-the-wooded-s.mp3
Marching-Shadows.mp3,General,0.00,N/A,4.371,/Users/steven/Music/nocturneMelodies/Discography0g/Marching_Ever_Forward/Marching-Shadows.mp3
The_Soul_Below_(rocketman).mp3,General,0.00,N/A,6.507,/Users/steven/Music/nocturneMelodies/Discography0g/The_Soul_Below_(rocketman)/The_Soul_Below_(rocketman).mp3
